"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PgR011_g160",23.3128220198041,5.48747580880896,0.990660037258834,5.5392118410195,3.03835934784849e-08,1.11948840229437e-06
"PgR011_g170",63.3022565599846,1.4788608224484,0.440526550816223,3.35702994452506,0.000787845795397084,0.0093834980970026
"PgR011_g175",9737.47857367845,-10.7320237393662,1.60107379008253,-6.70301631682635,2.04160656766313e-11,1.5863421915543e-09
"PgR011_g184",10.1342985906524,6.90604396778669,1.25200691395345,5.51597909789454,3.46843483720352e-08,1.25368552881451e-06
"PgR011_g193",82.9204165851575,2.52632735385979,0.661687340681041,3.81800768813193,0.000134533734132981,0.0020765463665769
"PgR012_g001",9.97492957632535,-3.45399111363415,1.08138359248638,-3.19404801185537,0.00140292782846869,0.0150039715887353
"PgR012_g059",101.46367853658,3.52497631020952,1.08801957185042,3.23980965178274,0.00119609517050629,0.0132125716030202
"PgR012_g061",196.972854497656,7.70590816259051,0.870561818599619,8.85164958760332,8.62350913702395e-19,6.15610758519297e-16
"PgR012_g065",11692.8332223539,-1.95133607140067,0.594953114735824,-3.27981486787764,0.00103875225809583,0.0116896904769929
"PgR012_g093",559.368408076492,0.834935952233508,0.249134382160507,3.35134775454475,0.000804192445923486,0.00953840718311325
"PgR012_g094",306.189621155751,2.47680198306445,0.584149951005381,4.24001059796653,2.23509233869106e-05,0.000429062599874442
"PgR012_g095",32.4237315124223,4.22530361799149,1.08240689396566,3.90361853896833,9.47651029810051e-05,0.0015375099520583
"PgR012_g102",226.264479844806,-24.9872295777306,2.28415631956795,-10.9393693258511,7.47178500689518e-28,1.70685456697514e-24
"PgR012_g126",486.3965431881,0.638684431096985,0.204326117391301,3.12580907057443,0.00177316633581428,0.0182789764329158
"PgR012_g143",83.9485156520826,6.2739865877392,0.969087325292119,6.47411891993117,9.5366772599637e-11,6.40752515666502e-09
"PgR012_g145",370.537083744779,1.91978654804776,0.317940550699858,6.03819344157857,1.55849168353133e-09,7.57493276991271e-08
"PgR012_g171",110.811231535615,5.14116974938908,0.745190213887306,6.89913750016929,5.2319212885996e-12,4.76152653916301e-10
"PgR012_g175",63.0118078877129,4.35706469357462,0.617758645656741,7.05302098838716,1.75074430607816e-12,1.86887864149764e-10
"PgR012_g179",46.9586887032065,3.50104205879571,0.792458835928435,4.4179481634449,9.96423094639759e-06,0.00020768512020028
"PgR012_g183",3938.19949029393,-0.660550188084435,0.200125907066796,-3.30067305011121,0.000964532107653067,0.0110611302546319
"PgR012_g184",8253.00816081086,-0.568394360625248,0.160036602836456,-3.55165225049235,0.000382820443334052,0.0051261138379385
"PgR012_g198",27.2619841070778,1.85203843295248,0.508667952000486,3.64095757491464,0.000271625897580745,0.00380209681638146
"PgR013_g017",114.318942636298,5.36276923468893,0.981861770342624,5.46183729387648,4.71231884166536e-08,1.63599105803957e-06
"PgR013_g023",482.860725638172,0.740914446738792,0.235571867664201,3.14517371741068,0.00165988234717278,0.0173301427508295
