"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PgR049_g007",174.613850579656,-4.01677167009188,1.28544854773476,-3.12480159331956,0.00177925024244121,0.0445838193582137
"PgR049_g009",246.147164392139,0.782090206499202,0.253053553756696,3.0906114333852,0.00199744838409515,0.0465512562801477
"PgR049_g030",151.215274151883,-0.765870266307978,0.22460890791015,-3.40979471132261,0.000650117950676763,0.0252575597316217
"PgR050X_g057",344.263222597684,-0.714893063899889,0.155416415375736,-4.59985556977079,4.2278396694674e-06,0.00118366062509625
"PgR051X_g003",179.180116328298,0.791754977741811,0.23756753651084,3.33275745234528,0.000859898710623703,0.0290448219892425
"PgR052_g068",570.019379613631,0.78171630267823,0.178815114004667,4.37164557945492,1.23313585253372e-05,0.00212473129580076
"PgR055_g003",305.17250882259,3.08174782486939,0.766521608193228,4.02043176856213,5.80915731472297e-05,0.00569411321888237
"PgR057_g035",2549.76624942135,0.828855886101075,0.25312290431286,3.27451950012634,0.00105841833878408,0.0328635607178981
"PgR057_g059",1227.339358521,-0.752597270812108,0.228929907887892,-3.28745718615612,0.00101096560087229,0.031885281001644
"PgR058_g009",447.872759864915,-2.20199517470782,0.569456672708002,-3.86683531907077,0.000110256827319058,0.00896217690679626
"PgR058_g035",489.779087117393,-0.525720249790569,0.130389799376406,-4.03191240652907,5.53248086712427e-05,0.00553137437095085
"PgR058_g053",418.937729015425,-0.640201931414798,0.182186223119384,-3.51399749362653,0.000441416977823802,0.0202749596587325
"PgR059_g005",860.323775221932,0.520093114527018,0.154928399669497,3.35699016859731,0.000787959143944959,0.0280174345966172
"PgR059_g032",354.000234862459,-0.577828185791979,0.151875682313953,-3.80461293729373,0.000142026101317363,0.0103157521917408
"PgR059_g072",1262.75323288243,-0.531905943515894,0.171489572024619,-3.10168097824358,0.00192425209456258,0.0462689535696057
"PgR060_g014",2451.29487946085,0.678003688097744,0.197369992369115,3.43519133764652,0.000592135585760152,0.0244895953907023
"PgR060_g048",34.9782130693377,-3.50724638273811,1.01853398106315,-3.44342599063532,0.000574393781058351,0.0240070999124758
"PgR061_g009",4361.51986575009,0.926939099099734,0.29029138267859,3.19313336326638,0.0014073793153185,0.0391953281207614
"PgR062_g005",1602.88676312865,0.520073324123871,0.169888699792419,3.06125907584983,0.0022040829118339,0.049856156001166
