Gene,Degree,Eigen,Closeness,Betweenness,Strengths
PgR005X_g213,60,5.94827E-05,2.45405E-05,17414.83675,60
PgR005X_g216,5,3.78608E-08,1.99577E-05,75.71743875,5
PgR005X_g220,43,7.63216E-07,2.29964E-05,24239.2255,43
PgR005X_g221,35,2.70865E-06,2.47721E-05,53336.74858,35
PgR005X_g223,12,1.01502E-05,2.31589E-05,4912.632022,12
PgR005X_g225,24,2.4272E-06,2.36698E-05,4966.675667,24
PgR005X_g226,24,8.26965E-06,2.21833E-05,131404.5628,24
PgB08_g087,6,1.30706E-07,2.02984E-05,855.9701697,6
PgR005X_g227,50,2.21867E-09,1.71057E-05,24911.931,50
PgR005X_g228,3,2.21127E-09,1.73241E-05,8334.228773,3
PgR005X_g229,5,9.38025E-09,1.93248E-05,7541.593112,5
PgR005X_g230,12,9.66292E-06,2.27801E-05,2222.191186,12
PgR006_g001,6,0.002591174,2.02581E-05,14992.91778,6
PgR006_g006,27,3.77444E-13,1.41291E-05,13318.10319,27
PgB02X_g038,17,4.22961E-06,2.31498E-05,11460.40145,17
PgR006_g007,51,3.1676E-05,2.57725E-05,58994.92862,51
PgR006_g008,7,3.54471E-06,2.18713E-05,2718.3169,7
PgR006_g009,11,6.09095E-06,2.30686E-05,2145.928238,11
PgR006_g010,29,2.59329E-07,2.1926E-05,14244.91476,29
PgR006_g011,29,1.42333E-05,2.4296E-05,33924.35847,29
PgR006_g012,5,3.43877E-06,1.91769E-05,12954.26575,5
PgR006_g013,6,7.6543E-07,2.15429E-05,1779.127399,6
PgR006_g019,18,0.000129657,2.40865E-05,12806.37596,18
PgR006_g020,28,9.31277E-06,2.44021E-05,22397.22966,28
PgR006_g021,18,0.000118707,2.35045E-05,11917.3051,18
PgR006_g022,15,7.70098E-07,2.30643E-05,13491.30786,15
PgR006_g023,1,2.98418E-08,1.78447E-05,0,1
PgR006_g028,2,1.36888E-14,1.34043E-05,8258.043301,2
PgR006_g029,14,9.18131E-05,2.29011E-05,8222.740297,14
PgB06_g067,27,1.77353E-05,2.33084E-05,20797.98689,27
PgR006_g032,5,7.38928E-07,2.03753E-05,8024.009039,5
PgR006_g034,11,8.69736E-12,1.50884E-05,5562.403407,11
PgB08_g077,3,1.45904E-13,1.33143E-05,39.52682695,3
PgR006_g035,37,4.76998E-05,2.52685E-05,46349.08632,37
PgR006_g036,30,0.029196542,2.2482E-05,10061.63031,30
PgR006_g037,8,5.25394E-06,2.03716E-05,28527.42462,8
PgB16_g046,8,6.37042E-06,2.16286E-05,45238.77599,8
PgR006_g038,4,2.88268E-07,1.95229E-05,285.3896325,4
PgR006_g039,24,3.52084E-09,1.90618E-05,13931.703,24
PgR006_g040,60,0.000202827,2.54304E-05,27716.62318,60
PgR006_g041,17,2.98807E-06,2.32261E-05,4234.109192,17
PgR006_g042,26,0.022896712,2.3924E-05,39584.15697,26
PgR006_g044,8,1.20378E-06,2.21078E-05,2028.554537,8
PgR006_g046,4,2.115E-07,2.05973E-05,533.0116239,4
PgR006_g047,36,1.86168E-05,2.48874E-05,39429.7453,36
PgR006_g048,8,3.39205E-06,2.22593E-05,1791.602879,8
PgR006_g051,37,0.010071234,2.49626E-05,42264.00742,37
PgR006_g053,52,0.000963858,2.64361E-05,88379.55265,52
PgR006_g054,89,0.003175071,2.70746E-05,186791.3214,89
PgR006_g055,2,1.49595E-08,1.94303E-05,19190.24081,2
PgR006_g057,43,0.083725838,2.17538E-05,602.7816114,43
PgR006_g058,103,0.165199871,2.28092E-05,7178.072014,103
PgR006_g059,30,9.45223E-06,2.47182E-05,24094.93051,30
PgB01_g104,29,0.058670552,2.26009E-05,29031.31098,29
PgR006_g060,19,0.000303758,2.36636E-05,15478.99215,19
PgR006_g061,12,3.22043E-07,1.95351E-05,34893.76164,12
PgR006_g062,36,3.78687E-05,2.50457E-05,28700.45238,36
PgR006_g064,6,1.09567E-06,2.13338E-05,3380.804547,6
PgR006_g065,12,3.0928E-08,1.81765E-05,8968.494058,12
PgR006_g067,5,2.83654E-06,2.00385E-05,493.4176585,5
PgR006_g068,104,6.62448E-05,2.63706E-05,56105.49113,104
PgR006_g069,27,5.47222E-05,2.50257E-05,14070.70487,27
PgB04_g112,17,0.009963964,2.3138E-05,9523.094488,17
PgR006_g070,27,3.86086E-06,2.37643E-05,13620.86246,27
PgR006_g071,3,2.40626E-08,1.91979E-05,20254.2874,3
PgR006_g073,217,0.489959539,2.37062E-05,12950.38148,217
PgR006_g074,11,0.000278523,2.28457E-05,7944.734811,11
PgR006_g075,344,0.830911681,2.3581E-05,12961.0153,344
PgR006_g076,41,0.000830332,2.60268E-05,83501.37296,41
PgB01_g220,18,0.000766651,2.3932E-05,14254.29609,18
PgR006_g077,11,0.004697496,2.21063E-05,8368.732004,11
PgR006_g078,14,0.034230011,2.07112E-05,12.37035346,14
PgB02X_g179,20,4.53673E-05,2.38379E-05,15648.41169,20
PgR006_g079,24,0.002739906,2.45333E-05,30700.38977,24
PgR006_g080,31,0.000153744,2.46987E-05,28840.51482,31
PgR006_g081,52,0.000189525,2.56608E-05,65106.41088,52
PgR006_g082,2,6.18231E-15,1.25356E-05,0,2
PgR006_g083,5,7.28607E-05,2.07443E-05,15834.85269,5
PgR006_g084,20,0.004793144,2.19298E-05,18915.03267,20
PgR006_g085,28,0.001062968,2.49308E-05,44288.88141,28
PgR006_g086,41,1.95948E-05,2.4593E-05,6846.018944,41
PgR006_g087,49,0.00028004,2.49451E-05,25456.75217,49
PgR006_g088,27,0.043318082,2.20104E-05,2470.179223,27
PgR006_g090,60,0.000301892,2.55421E-05,26037.58919,60
PgR006_g092,20,0.005837581,2.25068E-05,34172.56664,20
PgR006_g093,39,6.66939E-06,2.49607E-05,102955.0733,39
PgR006_g094,12,0.000465771,2.2818E-05,12844.95269,12
PgR006_g095,49,5.47341E-05,2.58244E-05,113952.3606,49
PgR006_g097,3,6.23971E-12,1.40675E-05,2225.737893,3
PgR006_g100,15,0.000743681,2.39487E-05,13733.5117,15
PgR006_g103,72,3.24729E-05,2.62819E-05,95010.86046,72
PgR006_g104,9,3.84854E-06,2.26249E-05,1894.764298,9
PgR006_g105,17,0.002870901,2.30952E-05,51495.3862,17
PgR006_g111,9,1.93918E-13,1.43205E-05,29283.01747,9
PgR006_g112,243,0.538248739,2.30942E-05,26518.92948,243
PgB08_g067,9,7.0522E-08,1.94458E-05,3257.518402,9
PgR006_g115,29,6.34238E-05,2.44051E-05,102609.3711,29
PgR006_g116,27,6.05482E-05,2.4633E-05,24597.40107,27
PgR006_g117,112,0.054988092,2.61158E-05,55319.82269,112
PgR006_g119,13,9.9092E-14,1.36476E-05,2411.789765,13
PgR006_g120,5,1.82214E-07,2.00558E-05,325.0377755,5
PgR006_g125,4,4.72462E-09,1.78117E-05,27875.1091,4
PgR006_g126,18,6.5574E-06,2.32813E-05,14496.78175,18
PgR006_g128,4,1.6859E-08,1.95733E-05,5173.249482,4
PgR006_g131,44,1.68631E-05,2.47347E-05,5856.119055,44
PgR006_g133,6,3.10646E-06,2.17155E-05,12715.50568,6
PgR006_g134,9,1.02478E-05,2.23944E-05,5632.714263,9
PgR006_g135,11,1.39601E-06,2.14565E-05,12797.85651,11
PgR006_g136,40,1.98423E-05,2.45321E-05,16414.37689,40
PgR006_g137,23,7.31457E-06,2.33732E-05,31383.57638,23
PgR006_g139,20,1.25233E-06,2.20926E-05,31134.75603,20
PgR006_g140,15,7.90444E-05,2.26009E-05,6503.824055,15
PgR006_g141,7,6.43111E-05,2.19867E-05,3594.02241,7
PgR006_g142,54,6.32628E-05,2.51452E-05,35493.84381,54
PgR006_g143,16,1.78717E-07,2.04566E-05,24463.8951,16
PgR006_g144,168,0.404708402,2.25246E-05,2396.882273,168
PgR006_g145,24,0.002231497,2.30702E-05,27875.37022,24
PgR006_g146,220,0.480917707,2.38288E-05,40120.69889,220
PgR006_g147,314,0.772184919,2.32493E-05,4532.218967,314
PgR006_g148,3,1.13613E-06,1.86466E-05,11172.2395,3
PgR006_g151,7,2.81449E-11,1.49147E-05,9866.782376,7
PgR006_g152,2,1.1429E-13,1.28253E-05,1.41978022,2
PgR006_g153,3,1.2112E-09,1.64276E-05,0,3
PgR006_g157,27,6.44343E-07,2.22E-05,6310.380482,27
PgR006_g159,24,0.018030324,2.40633E-05,24255.5887,24
PgR006_g161,17,8.74368E-05,2.34703E-05,24938.58466,17
PgR006_g162,27,0.00185569,2.46597E-05,31370.57607,27
PgR006_g163,15,0.001245454,2.32775E-05,50591.96072,15
PgB01_g173,18,1.18611E-05,2.33962E-05,21318.48694,18
PgR006_g167,17,1.24282E-05,2.40292E-05,37199.86429,17
PgR006_g168,26,9.12874E-06,2.38629E-05,8903.89108,26
PgR006_g169,13,1.89148E-06,2.25403E-05,5057.883001,13
PgR006_g172,16,1.53913E-05,2.32499E-05,5290.989223,16
PgE460_g001,6,2.45002E-05,2.08625E-05,2995.049984,6
PgR006_g173,34,0.000471109,2.50307E-05,71913.85264,34
PgR006_g174,27,3.17412E-05,2.46834E-05,14830.27214,27
PgR006_g175,24,0.003414698,2.44954E-05,23332.04771,24
PgR006_g177,30,1.24678E-06,2.37965E-05,16257.92503,30
PgR006_g178,14,8.12645E-09,1.96502E-05,16021.04276,14
PgR006_g180,25,8.7192E-06,2.35505E-05,15024.73147,25
PgR006_g182,11,3.66874E-09,1.78044E-05,46601.84803,11
PgB02X_g146,11,1.77886E-10,1.61119E-05,13935.08346,11
PgR006_g183,28,0.026515931,2.30649E-05,16744.88833,28
PgR006_g185,31,1.84017E-05,2.47145E-05,13618.53075,31
PgR006_g186,29,1.64166E-05,2.40801E-05,2473.264576,29
PgR006_g187,42,2.83864E-05,2.50765E-05,21636.26369,42
PgB22_g023,11,2.39249E-06,2.21043E-05,5290.867244,11
PgR006_g188,21,0.000427799,2.44517E-05,26245.96104,21
PgR006_g189,1,2.98418E-08,1.78447E-05,0,1
PgR006_g190,56,0.000146985,2.58967E-05,42054.94198,56
PgR006_g192,185,0.404756182,2.31358E-05,12837.22512,185
PgR006_g193,112,0.205750129,2.32072E-05,13770.13602,112
PgB01_g043,11,3.95793E-06,2.30351E-05,22657.49738,11
PgR006_g194,60,0.000248375,2.60573E-05,61763.73322,60
PgR006_g195,23,2.61096E-07,2.20785E-05,5743.852747,23
PgR006_g197,3,9.44047E-07,1.90891E-05,450.5225747,3
PgR006_g198,18,2.869E-05,2.38317E-05,12895.67664,18
PgR006_g199,15,3.82319E-06,2.3291E-05,8244.356946,15
PgB05_g099,3,6.96967E-06,2.17439E-05,282.4704718,3
PgR006_g200,19,0.000238485,2.36782E-05,20343.06546,19
PgE248_g001,4,3.0516E-07,1.58914E-05,46329.53366,4
PgR006_g203,12,0.000335217,2.32607E-05,29810.66715,12
PgR006_g204,25,1.62824E-06,2.275E-05,30273.31381,25
PgR006_g206,99,0.148975846,2.41313E-05,32353.58337,99
PgR006_g207,12,0.023309688,2.0307E-05,2427.732504,12
PgR006_g208,2,0.000761755,1.84037E-05,13.84201059,2
PgR006_g210,92,0.152840097,2.2931E-05,15720.44943,92
PgR006_g211,73,1.178E-05,2.58833E-05,42390.0976,73
PgR006_g212,13,2.16794E-06,2.31032E-05,19479.52809,13
PgR006_g213,22,2.67839E-06,2.35916E-05,14803.62652,22
PgR006_g214,18,1.7159E-05,2.37389E-05,8866.742914,18
PgR006_g215,27,4.81143E-06,2.36502E-05,4256.8359,27
PgR006_g216,57,2.74218E-05,2.62999E-05,76742.97565,57
PgR006_g218,10,3.60746E-08,1.95313E-05,1765.868782,10
PgR006_g219,1,4.72533E-11,1.56951E-05,0,1
PgB17_g055,2,0.002473173,1.9185E-05,936.5062406,2
PgR006_g220,12,1.11752E-05,2.11968E-05,6225.11709,12
PgR006_g221,35,2.21029E-05,2.55337E-05,22227.22844,35
PgR007_g001,26,5.32102E-06,2.27931E-05,30882.37293,26
PgB16_g032,10,2.04326E-07,2.11981E-05,11529.36764,10
PgR007_g004,29,0.000259579,2.55278E-05,30391.02889,29
PgR007_g006,270,0.516010281,2.38407E-05,37822.29248,270
PgR007_g007,7,4.82273E-11,1.57744E-05,20357.81613,7
PgR007_g008,93,5.67599E-05,2.69208E-05,130450.0959,93
PgR007_g009,86,1.48473E-05,2.60207E-05,87651.24112,86
PgR007_g010,77,0.000993821,2.59E-05,49276.28014,77
PgR004_g016,9,4.2447E-05,2.18727E-05,4493.493375,9
PgR007_g011,78,0.028650261,2.51547E-05,17193.06006,78
PgR007_g014,68,4.78484E-05,2.5422E-05,40475.14694,68
PgR007_g020,24,1.08142E-12,1.47719E-05,34836.82981,24
PgR007_g021,49,6.93142E-05,2.43564E-05,8804.094686,49
PgR007_g022,46,6.41359E-06,2.37321E-05,9518.181855,46
PgR007_g023,85,0.00013358,2.60092E-05,31751.897,85
PgR007_g025,50,0.035757632,2.27407E-05,26646.43224,50
PgB12X_g046,3,0.000129582,1.87596E-05,277.4803227,3
PgR007_g026,35,5.38818E-06,2.30862E-05,89832.24906,35
PgR007_g027,3,2.73913E-07,2.04935E-05,1305.814842,3
PgR007_g028,16,2.71788E-05,2.31621E-05,7997.399736,16
PgR007_g030,95,0.16897386,2.36675E-05,24244.64073,95
PgR007_g031,8,1.2498E-05,2.17198E-05,877.3248802,8
PgR007_g032,15,0.00076235,2.36066E-05,10001.12494,15
PgR007_g033,14,0.000126831,2.20687E-05,3614.844985,14
PgR007_g034,3,8.06532E-06,1.98071E-05,546.9210331,3
PgR007_g035,14,1.14096E-05,2.33378E-05,5629.785531,14
PgR007_g036,127,1.01794E-05,2.56496E-05,63231.27504,127
PgR007_g038,66,2.4703E-06,2.44624E-05,30963.39685,66
PgR007_g039,50,5.08314E-06,2.50859E-05,31923.19909,50
PgR007_g040,59,4.12826E-05,2.48016E-05,52273.19956,59
PgR007_g042,17,2.72376E-06,2.26583E-05,8025.300074,17
PgR007_g043,13,0.00041284,2.30808E-05,16530.25941,13
PgR007_g045,184,0.342081252,2.32396E-05,3189.271149,184
PgR007_g046,24,0.000656635,2.39917E-05,37135.98571,24
PgR007_g049,64,1.86924E-05,2.552E-05,82547.54354,64
PgR007_g050,36,3.28603E-06,2.39481E-05,25472.40418,36
PgR007_g052,10,1.68923E-06,2.23284E-05,6202.596853,10
PgR007_g053,139,1.74984E-05,2.63929E-05,137324.3645,139
PgR007_g055,233,0.400778922,2.38869E-05,18578.32252,233
PgR007_g060,41,1.12038E-05,2.52379E-05,34269.87327,41
PgR007_g061,31,0.000919726,2.52928E-05,97613.58572,31
PgR007_g063,18,2.75462E-05,2.38209E-05,7973.899993,18
PgR007_g064,25,0.005865351,2.40859E-05,24292.51971,25
PgB26_g001,2,3.06546E-10,1.65017E-05,1315.613782,2
PgR006_g160,1,2.38624E-11,1.43868E-05,0,1
PgR007_g069,30,1.75387E-06,2.38107E-05,7858.070044,30
PgR007_g070,6,1.09867E-05,2.09983E-05,23784.67159,6
PgB17_g062,1,3.96467E-08,1.70698E-05,0,1
PgR007_g071,4,4.50241E-08,1.87059E-05,1079.7932,4
PgR007_g072,9,3.14556E-11,1.54381E-05,419.1078701,9
PgR007_g073,58,0.000707105,2.45122E-05,26589.74215,58
PgR007_g074,43,0.000593475,2.38464E-05,19378.71959,43
PgR007_g075,27,5.96132E-05,2.49732E-05,26268.83979,27
PgR007_g077,21,6.60973E-05,2.3784E-05,32511.03003,21
PgR007_g079,58,3.52132E-05,2.57579E-05,44534.43922,58
PgR007_g080,6,4.45314E-10,1.76526E-05,28309.36344,6
PgR007_g005,2,1.31903E-14,1.30707E-05,0,2
PgR007_g082,5,1.68578E-07,2.1226E-05,374.1682332,5
PgR007_g083,10,4.00908E-07,2.1616E-05,591.4936837,10
PgR007_g084,32,2.43382E-05,2.48034E-05,10223.1082,32
PgR007_g085,26,2.13436E-05,2.37575E-05,9348.333173,26
PgB09_g093,5,4.18217E-06,2.06928E-05,1577.444472,5
PgR007_g086,11,1.61399E-05,2.3546E-05,9726.882699,11
PgR007_g088,14,7.53621E-06,2.32142E-05,5109.239976,14
PgB03_g037,45,8.07265E-05,2.57526E-05,46036.83617,45
PgR007_g089,28,1.41705E-05,2.4523E-05,21275.51023,28
PgR007_g091,14,9.13225E-05,2.27386E-05,18377.32641,14
PgR007_g093,66,5.47874E-06,2.43819E-05,12898.60214,66
PgR007_g094,4,0.000564687,2.1411E-05,1015.322395,4
PgR007_g096,89,5.04934E-05,2.55323E-05,48623.30004,89
PgB06_g035,20,5.04213E-06,2.35344E-05,9663.720965,20
PgR007_g097,31,1.50944E-06,2.36653E-05,23899.59708,31
PgR007_g098,3,3.7348E-09,1.87073E-05,427.4979095,3
PgR007_g099,26,7.95736E-05,2.47054E-05,16512.1076,26
PgR007_g100,198,0.455440491,2.34489E-05,14004.42465,198
PgR007_g101,15,3.65157E-05,2.36759E-05,20459.67805,15
PgR007_g102,12,2.36241E-07,2.07555E-05,3107.110926,12
PgR007_g103,27,2.0741E-06,2.39682E-05,6113.038566,27
PgR007_g107,11,0.001275083,2.30176E-05,13553.76091,11
PgB01_g157,28,2.60999E-05,2.3967E-05,64410.96124,28
PgB10_g038,28,1.37412E-05,2.36161E-05,44373.16032,28
PgB18_g010,6,7.59218E-05,2.04687E-05,3034.175824,6
PgR007_g108,18,9.38799E-05,2.3007E-05,33032.67382,18
PgR003_g200,6,4.81342E-07,2.09209E-05,2539.047949,6
PgR007_g109,54,6.86629E-05,2.57838E-05,46695.94043,54
PgR007_g111,17,5.99731E-08,2.09486E-05,11479.01683,17
PgB02X_g120,4,1.06139E-08,1.80187E-05,245.5872562,4
PgR007_g112,3,2.92322E-07,1.81656E-05,1245.780244,3
PgR007_g113,27,0.000189162,2.35655E-05,40033.08453,27
PgR007_g114,43,5.32583E-05,2.57832E-05,26701.88291,43
PgR007_g116,7,1.09679E-08,1.80845E-05,2240.545876,7
PgR007_g117,27,0.03526684,2.22603E-05,11206.30552,27
PgR007_g118,9,0.000895568,2.13197E-05,2579.594069,9
PgR007_g119,38,0.037510552,2.25327E-05,7476.997061,38
PgR007_g120,50,2.23317E-05,2.48336E-05,34669.06504,50
PgR007_g121,9,9.23526E-08,2.0154E-05,5050.575751,9
PgR007_g122,9,6.21632E-07,2.14989E-05,1046.26969,9
PgR007_g123,34,9.7683E-08,2.14966E-05,9737.732435,34
PgR007_g124,3,4.72222E-13,1.46156E-05,4668.927387,3
PgR007_g128,26,0.002973011,2.48231E-05,36210.50346,26
PgR007_g129,49,5.62122E-06,2.38863E-05,19884.48569,49
PgR007_g130,2,1.53698E-05,1.93761E-05,93.40586868,2
PgR007_g131,5,0.001361624,2.17023E-05,10667.31619,5
PgR007_g134,264,0.670722192,2.29237E-05,3680.764083,264
PgR007_g135,4,3.74344E-05,1.92215E-05,2398.845195,4
PgR007_g139,93,0.175156363,2.20444E-05,1540.667231,93
PgR007_g141,18,9.48999E-07,2.27739E-05,8521.45845,18
PgR007_g143,274,0.599460983,2.37057E-05,18722.48822,274
PgR007_g146,6,4.59562E-08,2.04303E-05,696.2763092,6
PgR007_g148,29,1.78822E-06,2.41051E-05,11156.25434,29
PgR007_g149,23,0.000143448,2.44308E-05,18148.5938,23
PgR007_g150,42,2.486E-05,2.39412E-05,21836.94993,42
PgR007_g151,28,0.005182856,2.26516E-05,21309.19544,28
PgB04_g131,9,0.000210451,2.06505E-05,24182.21411,9
PgR007_g152,17,0.01104469,2.08781E-05,4222.70031,17
PgR007_g153,4,5.47476E-09,1.87003E-05,192.2008369,4
PgR007_g154,83,0.177621572,2.26511E-05,9300.15394,83
PgR007_g157,18,0.025060597,2.06373E-05,19238.32102,18
PgR007_g160,4,2.53647E-07,2.096E-05,8143.495697,4
PgR007_g161,3,1.51826E-13,1.29767E-05,12356.77031,3
PgB03_g009,12,0.004321545,2.0893E-05,10486.45248,12
PgR007_g162,17,0.0217458,2.17656E-05,2698.729966,17
PgR007_g163,8,8.3773E-09,1.84488E-05,30128.99834,8
PgR007_g165,18,2.1082E-06,2.19183E-05,189107.4458,18
PgB01_g168,26,5.80934E-05,2.45948E-05,20931.93362,26
PgR007_g167,19,0.000114721,2.3596E-05,52520.1003,19
PgR007_g168,7,2.69603E-06,2.12671E-05,5143.654896,7
PgR007_g169,10,8.98533E-06,2.20668E-05,3469.947104,10
PgR007_g170,22,0.000541723,2.5187E-05,15191.12071,22
PgR007_g171,2,3.72369E-08,1.93319E-05,0,2
PgR007_g173,92,0.163815403,2.27242E-05,7215.869496,92
PgB01_g049,12,0.003656212,2.36916E-05,8838.783326,12
PgB03_g108,7,0.003997981,2.01589E-05,137.0682428,7
PgR007_g174,16,0.011445687,2.2854E-05,8885.806707,16
PgB02X_g123,3,1.97333E-08,1.80717E-05,497.9751188,3
PgR007_g177,13,2.75262E-07,2.08594E-05,11207.67506,13
PgB14X_g030,22,1.19789E-06,2.24281E-05,8098.614097,22
PgR007_g179,8,1.42637E-05,2.17472E-05,2771.661671,8
PgR007_g180,1,5.95967E-08,1.91168E-05,0,1
PgR007_g181,10,1.27112E-05,2.21553E-05,23939.13374,10
PgR007_g182,30,0.000626489,2.45357E-05,24360.1291,30
PgR007_g183,7,3.23374E-08,1.89487E-05,12474.69488,7
PgR007_g185,12,4.44919E-06,2.13374E-05,22092.3055,12
PgR007_g186,10,5.57438E-14,1.32319E-05,12128.01752,10
PgR007_g187,39,1.56541E-05,2.47036E-05,29078.75497,39
PgR007_g188,15,6.93502E-06,2.34165E-05,5001.241975,15
PgR007_g189,23,3.6525E-05,2.36094E-05,15148.25416,23
PgR007_g190,14,2.00653E-05,2.33225E-05,6112.806043,14
PgR007_g191,1,2.34895E-09,1.77132E-05,0,1
PgR007_g192,3,0.000886427,1.95653E-05,11018.07259,3
PgR007_g193,126,0.244718265,2.33187E-05,37456.87337,126
PgR007_g194,2,2.32316E-09,1.77314E-05,2891.344008,2
PgB09_g039,8,1.63556E-05,2.13361E-05,3839.801884,8
PgR007_g195,11,0.00447023,2.25642E-05,7076.772023,11
PgR007_g196,11,8.18763E-09,1.89462E-05,7749.053464,11
PgR007_g197,11,0.001940363,2.30399E-05,14981.2958,11
PgB08_g040,1,4.43973E-08,1.73871E-05,0,1
PgB13_g006,6,5.25767E-08,1.90143E-05,1581.972544,6
PgR007_g203,21,3.396E-06,2.29558E-05,4737.262241,21
PgR007_g204,63,0.000164942,2.46658E-05,31049.65148,63
PgR007_g206,184,0.361043886,2.35355E-05,35352.04133,184
PgR004_g097,31,0.048683151,2.1768E-05,2051.048954,31
PgR007_g207,13,1.69781E-06,2.28394E-05,13340.73871,13
PgR007_g208,67,3.36598E-05,2.55474E-05,48466.62319,67
PgR007_g211,289,0.606876988,2.3639E-05,17635.94252,289
PgR007_g212,41,6.13866E-05,2.52321E-05,50209.0822,41
PgR007_g213,33,0.00042857,2.46293E-05,25885.85819,33
PgR007_g214,11,1.96607E-07,2.18336E-05,14330.807,11
PgR007_g215,22,3.99507E-05,2.4233E-05,20089.86915,22
PgR007_g217,13,2.59541E-05,2.2298E-05,12681.79463,13
PgR007_g219,340,0.882468907,2.29605E-05,5850.818905,340
PgR007_g220,349,0.85599771,2.35599E-05,10650.06729,349
PgR007_g221,276,0.731743731,2.28613E-05,3955.556033,276
PgR007_g222,32,5.80975E-06,2.44266E-05,30528.01471,32
PgR007_g223,27,7.19541E-05,2.51181E-05,16999.32032,27
PgR008_g001,26,0.000157152,2.46968E-05,18305.94391,26
PgR008_g003,157,0.297318293,2.34082E-05,24485.30898,157
PgB13_g051,9,0.008807594,2.07486E-05,1202.698851,9
PgR008_g005,44,1.17136E-05,2.39458E-05,6817.506596,44
PgR008_g006,4,3.62341E-05,2.11739E-05,3635.756088,4
PgR008_g007,6,1.27893E-07,2.07939E-05,9472.324371,6
PgR008_g011,211,0.444390496,2.29563E-05,8149.257056,211
PgB10_g068,23,0.007699645,2.25703E-05,4415.340753,23
PgR008_g012,16,4.51192E-06,2.34924E-05,9190.912897,16
PgR008_g013,37,5.01386E-06,2.40772E-05,31419.54225,37
PgR008_g016,44,5.88049E-05,2.58224E-05,33359.03906,44
PgR008_g017,22,2.06567E-05,2.41739E-05,39844.38403,22
PgR008_g019,65,4.40974E-05,2.59626E-05,54292.12531,65
PgR008_g020,79,1.22487E-05,2.45906E-05,33598.79104,79
PgR008_g022,113,1.11711E-05,2.50419E-05,53755.2485,113
PgR008_g023,10,1.36147E-05,2.30814E-05,8862.288658,10
PgR008_g024,31,0.003876678,2.43469E-05,62803.70465,31
PgR008_g025,57,1.41033E-05,2.48868E-05,73444.65893,57
PgR007_g024,9,0.000457869,2.19356E-05,7157.222423,9
PgR008_g026,30,1.41085E-06,2.20736E-05,5058.818292,30
PgR008_g027,55,3.80518E-06,2.40119E-05,5779.861903,55
PgR008_g028,358,0.786618359,2.47017E-05,50855.21506,358
PgR008_g029,14,2.50315E-05,2.34637E-05,5373.626568,14
PgR008_g030,26,0.016540608,2.37744E-05,21967.40053,26
PgR008_g031,53,5.37398E-06,2.47353E-05,52754.40293,53
PgB04_g082,30,1.4348E-05,2.43932E-05,14352.53188,30
PgR008_g032,4,2.30435E-07,2.02405E-05,795.2167043,4
PgR008_g033,1,4.91649E-13,1.31982E-05,0,1
PgR008_g034,25,0.000158381,2.46767E-05,13107.34109,25
PgR008_g035,59,5.22033E-06,2.5175E-05,15933.69717,59
PgB14X_g041,36,5.68378E-06,2.41173E-05,60239.30288,36
PgR008_g036,60,0.000832198,2.58853E-05,64544.82461,60
PgR008_g037,21,1.65094E-05,2.42295E-05,25412.15534,21
PgR008_g038,2,1.88641E-10,1.64058E-05,10960,2
PgR008_g039,18,1.8072E-09,1.76454E-05,6944.640553,18
PgR008_g041,298,0.579123753,2.35183E-05,15951.08342,298
PgR008_g043,51,1.32923E-05,2.51029E-05,14949.04823,51
PgR008_g044,16,5.54335E-06,2.30894E-05,8923.801959,16
PgR008_g045,16,7.00369E-05,2.32234E-05,33345.05371,16
PgR008_g046,23,2.53955E-05,2.47237E-05,19845.35293,23
PgR008_g049,101,0.195850827,2.3556E-05,27848.37896,101
PgR008_g050,25,6.4031E-05,2.48213E-05,24840.39569,25
PgR008_g051,32,1.00179E-05,2.4496E-05,31268.78983,32
PgR008_g052,57,7.99987E-06,2.47506E-05,19296.32378,57
PgR008_g053,11,9.13823E-07,2.14588E-05,4392.439852,11
PgR008_g054,52,1.71733E-05,2.54421E-05,36862.47448,52
PgR008_g055,8,7.00193E-08,2.00357E-05,2514.531406,8
PgR008_g056,3,9.64694E-08,1.96858E-05,1219.683003,3
PgR008_g057,14,7.12451E-07,2.19289E-05,3992.268239,14
PgR008_g058,5,2.77955E-06,2.07602E-05,1822.788316,5
PgR008_g061,5,5.97022E-06,2.03405E-05,976.7850789,5
PgR008_g062,5,4.29081E-08,1.9486E-05,1829.49937,5
PgR008_g063,47,2.59607E-05,2.47109E-05,24922.76696,47
PgR008_g064,64,0.001258862,2.57221E-05,92333.03281,64
PgR008_g065,163,0.2544153,2.51629E-05,47304.04582,163
PgR008_g066,270,0.604946656,2.37293E-05,40983.84901,270
PgR008_g067,32,0.017423044,2.41727E-05,17340.13071,32
PgR008_g069,44,1.1096E-05,2.41715E-05,7795.375748,44
PgR008_g070,20,2.70722E-07,2.21455E-05,16847.96567,20
PgR008_g071,13,2.60149E-07,2.21337E-05,7192.98266,13
PgR008_g072,23,6.52975E-06,2.39389E-05,9857.34397,23
PgB10_g051,10,6.185E-06,2.27123E-05,7541.031608,10
PgR008_g073,3,1.66495E-07,1.94243E-05,5.76801459,3
PgR008_g074,25,0.000692708,2.33198E-05,11919.33274,25
PgR008_g076,54,8.80085E-06,2.44804E-05,8809.666615,54
PgR008_g077,32,9.65687E-05,2.49296E-05,29563.62738,32
